Sales_Part_Number,Description,Part,Perm,Material,AL_nHT2,Shape,Le_cm,Le_mm,ID_min_inches,ID_min_mm,OD_max_inches,OD_max_mm,HT_max_inches,HT_max_mm,Ae_cm2,Ae_mm2,Ve_cm3,Ve_mm3,Inventory_UM,Net_Weight,Parcel_Qty,Hardware_1,Hardware_2,Hardware_3,Hardware_4,Hardware_5
00X5528E026,X FLUX 5528 E CORE,5528,26,XFlux,116,E Core,12.3,123,1.069,27.15,2.192,55.68,0.827,21.4,3.5,350,43.1,43100,EACH,0.3233,112,PCB5528WC,00B5528B1,,,
00X5530E026,X FLUX 5530 E CORE,5530,26,XFlux,138,E Core,12.3,123,1.069,27.15,2.192,55.68,0.984,25,4.17,417,51.3,51300,EACH,0.166,96,PCB5530FA,,,,
00X5528E040,X FLUX 5528 E CORE,5528,40,XFlux,157,E Core,12.3,123,1.069,27.15,2.192,55.68,0.827,21.4,3.5,350,43.1,43100,EACH,0.3233,112,PCB5528WC,00B5528B1,,,
00X5530E040,X FLUX 5530 E CORE,5530,40,XFlux,187,E Core,12.3,123,1.069,27.15,2.192,55.68,0.984,25,4.17,417,51.3,51300,EACH,0.3848,96,PCB5530FA,,,,
00X5528E060,X FLUX 5528 E CORE,5528,60,XFlux,219,E Core,12.3,123,1.069,27.15,2.192,55.68,0.827,21.4,3.5,350,43.1,43100,EACH,0.3233,112,PCB5528WC,00B5528B1,,,
00X5530E060,X FLUX 5530 E CORE,5530,60,XFlux,261,E Core,12.3,123,1.069,27.15,2.192,55.68,0.984,25,4.17,417,51.3,51300,EACH,0.3848,96,PCB5530FA,,,,
00X6527E026,X FLUX 6527 E CORE,6527,26,XFlux,162,E Core,14.7,147,1.265,32.13,2.615,66.42,1.079,27.41,5.4,540,79.4,79400,EACH,0.23,54,00B652701,00B6527B1,,,
00X6527E040,X FLUX 6527 E CORE,6527,40,XFlux,230,E Core,14.7,147,1.265,32.13,2.615,66.42,1.079,27.41,5.4,540,79.4,79400,EACH,0.2658,54,00B652701,00B6527B1,,,
00X6527E060,X FLUX 6527 E CORE,6527,60,XFlux,300,E Core,14.7,147,1.265,32.13,2.615,66.42,1.079,27.41,5.4,540,79.4,79400,EACH,0.5955,54,00B652701,00B6527B1,,,
00X7228E026,X FLUX 7228 E CORE,7228,26,XFlux,130,E Core,13.7,137,1.08,27.43,2.893,73.5,0.765,19.5,3.68,368,50.4,50400,EACH,0.378,60,00B722801,,,,
00X7228E040,X FLUX 7228 E CORE,7228,40,XFlux,173,E Core,13.7,137,1.08,27.43,2.893,73.5,0.765,19.5,3.68,368,50.4,50400,EACH,0.378,60,00B722801,,,,
00X7228E060,X FLUX 7228 E CORE,7228,60,XFlux,235,E Core,13.7,137,1.08,27.43,2.893,73.5,0.765,19.5,3.68,368,50.4,50400,EACH,0.378,60,00B722801,,,,
00X8024E026,X FLUX 8024 E CORE,8024,26,XFlux,200,E Core,13.14,131.4,0.925,23.415,3.197,81.2,0.795,30.1,6,600,78.8,78840,EACH,0.25,63,,,,,
00X8044E026,X FLUX 8044 E CORE,8044,26,XFlux,91,E Core,20.8,208,1.73,43.95,3.197,81.2,0.795,20.2,3.89,389,80.9,80900,EACH,0.6068,63,,,,,
00X8024E040,X FLUX 8024 E CORE,8024,40,XFlux,275,E Core,13.14,131.4,0.925,23.415,3.197,81.2,0.795,30.1,6,600,78.8,78840,EACH,0.265,63,,,,,
00X8024E060,X FLUX 8024 E CORE,8024,60,XFlux,370,E Core,13.14,131.4,0.925,23.415,3.197,81.2,0.795,30.1,6,600,78.8,78840,EACH,0.28,63,,,,,
00X8020E026,X FLUX 8020 E CORE,8020,26,XFlux,103,E Core,18.5,185,1.475,37.47,3.197,81.21,1.185,20.2,3.89,389,72,72000,EACH,0.2,63,00B8020B1,00B8020B2,,,
00X8020E040,X FLUX 8020 E CORE,8020,40,XFlux,145,E Core,18.5,185,1.475,37.47,3.197,81.21,0.795,20.2,3.89,389,72,72000,EACH,0.21,63,00B8020B1,00B8020B2,,,
00X8020E060,X FLUX 8020 E CORE,8020,60,XFlux,190,E Core,18.5,185,1.475,37.47,3.197,81.21,0.795,20.2,3.89,389,72,72000,EACH,0.54,63,00B8020B1,00B8020B2,,,
00X114LE026,X FLUX 114L E CORE,114LE,26,XFlux,235,E Core,21.5,215,1.8,45.8,4.53,115.1,1.39,35.3,12.2,1220,262,262000,EACH,0.77,18,00B114LB1,,,,
00X114LE040,X FLUX 114L E CORE,114LE,40,XFlux,335,E Core,21.5,215,1.8,45.8,4.53,115.1,1.39,35.3,12.2,1220,262,262000,EACH,0.925,18,00B114LB1,,,,
00X114LE060,X FLUX 114L E CORE,114LE,60,XFlux,445,E Core,21.5,215,1.8,45.8,4.53,115.1,1.39,35.3,12.2,1220,262,262000,EACH,0.77,18,00B114LB1,,,,
ERH2507E040L110,HIGH FLUX 040 PERM ER 2507 SIZE,2507,40,High Flux,47,EER Core,5.78,57.8,0.433,11,1.004,25.5,0.311,7.9,0.45,45,2.6,2600,EACH,,0,,,,,
ERH4013E026L224,HIGH FLUX 026 PERM ER 4013 SIZE,4013,26,High Flux,59,EER Core,11.13,111.3,0.882,22.4,1.575,40,0.524,13.3,1.491,149.1,16.6,16600,EACH,,180,,,,,
ERH4013E040L224,HIGH FLUX 040 PERM ER 4013 SIZE,4013,40,High Flux,81,EER Core,11.13,111.3,0.882,22.4,1.575,40,0.524,13.3,1.491,149.1,16.6,16600,EACH,,180,,,,,
ERH4013E060L224,HIGH FLUX 060 PERM ER 4013 SIZE,4013,60,High Flux,111,EER Core,11.13,111.3,0.882,22.4,1.575,40,0.524,13.3,1.491,149.1,16.6,16600,EACH,,180,,,,,
ERK4013E026L224,KOOL MU 026 PERM ER 4013 SIZE,4013,26,Kool Mu,59,EER Core,11.13,111.3,0.882,22.4,1.575,40,0.524,13.3,1.491,149.1,16.6,16600,EACH,,180,,,,,
ERK4013E040L224,KOOL MU 040 PERM ER 4013 SIZE,4013,40,Kool Mu,81,EER Core,11.13,111.3,0.882,22.4,1.575,40,0.524,13.3,1.491,149.1,16.6,16600,EACH,,180,,,,,
ERK4013E060L224,KOOL MU 060 PERM ER 4013 SIZE,4013,60,Kool Mu,111,EER Core,11.13,111.3,0.882,22.4,1.575,40,0.524,13.3,1.491,149.1,16.6,16600,EACH,,180,,,,,
ERX4013E026L224,X FLUX 026 PERM ER 4013 SIZE,4013,26,XFlux,59,EER Core,11.13,111.3,0.882,22.4,1.575,40,0.524,13.3,1.491,149.1,16.6,16600,EACH,,180,,,,,
ERX4013E040L224,X FLUX 040 PERM ER 4013 SIZE,4013,40,XFlux,81,EER Core,11.13,111.3,0.882,22.4,1.575,40,0.524,13.3,1.491,149.1,16.6,16600,EACH,,180,,,,,
ERX4013E060L174,X FLUX 060 PERM ER 4013 SIZE,4013,60,XFlux,135,EER Core,9.13,91.3,0.685,17.4,1.575,40,0.524,13.3,1.491,149.1,13.6,13600,EACH,,240,,,,,
ERX4013E060L224,X FLUX 060 PERM ER 4013 SIZE,4013,60,XFlux,111,EER Core,11.13,111.3,0.882,22.4,1.575,40,0.524,13.3,1.491,149.1,16.6,16600,EACH,,180,,,,,
EQH2619E026L070,HIGH FLUX 026 PERM 2619 EQ 7.0 MM LEG,2619,26,High Flux,93,EQ Core,4.23,42.3,0.276,7,1.043,26.5,0.748,19,1.198,119.8,5.07,5070,EACH,0.0165,250,,,,,
EQH2619E026L088,HIGH FLUX 026 PERM 2619 EQ 8.8 MM LEG,2619,26,High Flux,79,EQ Core,4.95,49.5,0.346,8.79,1.043,26.5,0.748,19,1.198,119.8,5.83,5834,EACH,0.0192,588,,,,,
EQH2619E026L101,HIGH FLUX 026 PERM 2619 EQ 10.1 MM LEG,2619,26,High Flux,72,EQ Core,5.47,54.7,0.398,10.1,1.043,26.5,0.748,19,1.198,119.8,6.55,6550,EACH,0.0212,462,,,,,
EQH2619E026L124,HIGH FLUX 060 PERM 2619 EQ 12.4 MM LEG,2619,26,High Flux,61,EQ Core,6.39,63.9,0.488,12.4,1.043,26.5,0.748,19,1.198,119.8,7.65,7650,EACH,0.0246,420,,,,,
EQH2619E040L070,HIGH FLUX 040 PERM 2619 EQ 7.0 MM LEG,2619,40,High Flux,142,EQ Core,4.23,42.3,0.276,7,1.043,26.5,0.748,19,1.198,119.8,5.07,5070,EACH,0.0165,250,,,,,
EQH2619E040L088,HIGH FLUX 040 PERM 2619 EQ 8.8 MM LEG,2619,40,High Flux,122,EQ Core,4.95,49.5,0.346,8.79,1.043,26.5,0.748,19,1.198,119.8,5.83,5834,EACH,0.0192,588,,,,,
EQH2619E040L101,HIGH FLUX 040 PERM 2619 EQ 10.1 MM LEG,2619,40,High Flux,110,EQ Core,5.47,54.7,0.398,10.1,1.043,26.5,0.748,19,1.198,119.8,6.55,6550,EACH,0.0212,462,,,,,
EQH2619E040L124,HIGH FLUX 060 PERM 2619 EQ 12.4 MM LEG,2619,40,High Flux,94,EQ Core,6.39,63.9,0.488,12.4,1.043,26.5,0.748,19,1.198,119.8,7.65,7650,EACH,0.0246,420,,,,,
EQH2619E060L070,HIGH FLUX 060 PERM 2619 EQ 7.0 MM LEG,2619,60,High Flux,213,EQ Core,4.23,42.3,0.276,7,1.043,26.5,0.748,19,1.198,119.8,5.07,5070,EACH,0.0165,250,,,,,
EQH2619E060L088,HIGH FLUX 060 PERM 2619 EQ 8.8 MM LEG,2619,60,High Flux,183,EQ Core,4.95,49.5,0.346,8.79,1.043,26.5,0.748,19,1.198,119.8,5.83,5834,EACH,0.0192,588,,,,,
EQH2619E060L101,HIGH FLUX 060 PERM 2619 EQ 10.1 MM LEG,2619,60,High Flux,165,EQ Core,5.47,54.7,0.398,10.1,1.043,26.5,0.748,19,1.198,119.8,6.55,6550,EACH,0.0212,462,,,,,
EQH2619E060L124,HIGH FLUX 060 PERM 2619 EQ 12.4 MM LEG,2619,60,High Flux,141,EQ Core,6.39,63.9,0.488,12.4,1.043,26.5,0.748,19,1.198,119.8,7.65,7650,EACH,0.0246,420,,,,,
EQH3222E026L101,HIGH FLUX 026 PERM 3222 EQ 10.1 MM LEG,3222,26,High Flux,84,EQ Core,5.95,59.5,0.598,9.9,1.26,32,0.866,22,1.523,152.3,9.1,9100,EACH,0.0237,360,,,,,
EQH3222E026L152,HIGH FLUX 026 PERM 3222 EQ 15.2 MM LEG,3222,26,High Flux,62,EQ Core,7.99,79.9,0.598,15.2,1.26,32,0.866,22,1.523,152.3,12.2,12168,EACH,,300,,,,,
EQH3222E040L101,HIGH FLUX 040 PERM 3222 EQ 10.1 MM LEG,3222,40,High Flux,129,EQ Core,5.95,59.5,0.598,9.9,1.26,32,0.866,22,1.523,152.3,9.1,9100,EACH,0.0237,360,,,,,
EQH3222E040L152,HIGH FLUX 040 PERM 3222 EQ 15.2 MM LEG,3222,40,High Flux,96,EQ Core,7.99,79.9,0.598,15.2,1.26,32,0.866,22,1.523,152.3,12.2,12168,EACH,,300,,,,,
EQH3222E060L101,HIGH FLUX 060 PERM 3222 EQ 10.1 MM LEG,3222,60,High Flux,194,EQ Core,5.95,59.5,0.598,9.9,1.26,32,0.866,22,1.523,152.3,9.1,9100,EACH,0.0237,360,,,,,
EQH3222E060L152,HIGH FLUX 060 PERM 3222 EQ 15.2 MM LEG,3222,60,High Flux,144,EQ Core,7.99,79.9,0.598,15.2,1.26,32,0.866,22,1.523,152.3,12.2,12168,EACH,,300,,,,,
EQH3222E060L180,HIGH FLUX 060 PERM 3222 EQ 18.0 MM LEG,3222,60,High Flux,126,EQ Core,9.11,91.1,0.709,18,1.26,32,0.866,22,1.523,152.3,13.9,13900,EACH,,270,,,,,
EQH3626E026L110,HIGH FLUX 026 PERM 3626 EQ 11.0 MM LEG,3626,26,High Flux,85,EQ Core,6.91,69.1,0.433,11,1.417,36,1.024,26,1.808,180.8,12.5,12500,EACH,,240,,,,,
EQH3626E026L174,HIGH FLUX 026 PERM 3626 EQ 17.4 MM LEG,3626,26,High Flux,62,EQ Core,9.47,94.7,0.685,17.4,1.417,36,1.024,26,1.808,180.8,17.1,17122,EACH,,240,,,,,
EQH3626E026L100,HIGH FLUX 026 PERM 3626 EQ 10.0 MM LEG,3626,26,High Flux,91,EQ Core,6.51,65.1,0.394,10,1.417,36,1.024,26,1.808,180.8,,,EACH,,270,,,,,
EQH3626E040L110,HIGH FLUX 040 PERM 3626 EQ 11.0 MM LEG,3626,40,High Flux,132,EQ Core,6.91,69.1,0.433,11,1.417,36,1.024,26,1.808,180.8,12.5,12500,EACH,,240,,,,,
EQH3626E040L174,HIGH FLUX 040 PERM 3626 EQ 17.4 MM LEG,3626,40,High Flux,96,EQ Core,9.47,94.7,0.685,17.4,1.417,36,1.024,26,1.808,180.8,17.1,17122,EACH,,240,,,,,
EQH3626E040L100,HIGH FLUX 040 PERM 3626 EQ 10.0 MM LEG,3626,40,High Flux,140,EQ Core,6.51,65.1,0.394,10,1.417,36,1.024,26,1.808,180.8,,,EACH,,270,,,,,
EQH3626E060L110,HIGH FLUX 060 PERM 3626 EQ 11.0 MM LEG,3626,60,High Flux,197,EQ Core,6.91,69.1,0.433,11,1.417,36,1.024,26,1.808,180.8,12.5,12500,EACH,,240,,,,,
EQH3626E060L174,HIGH FLUX 060 PERM 3626 EQ 17.4 MM LEG,3626,60,High Flux,144,EQ Core,9.47,94.7,0.685,17.4,1.417,36,1.024,26,1.808,180.8,17.1,17122,EACH,,240,,,,,
EQH3626E060L100,HIGH FLUX 060 PERM 3626 EQ 10.0 MM LEG,3626,60,High Flux,209,EQ Core,6.51,65.1,0.394,10,1.417,36,1.024,26,1.808,180.8,,,EACH,,270,,,,,
EQH4128E026L120,HIGH FLUX 026 PERM 4128 EQ 12.0 MM LEG,4128,26,High Flux,78,EQ Core,8.36,83.6,0.472,12,1.634,41.5,1.102,28,1.997,199.7,16.7,16700,EACH,,180,,,,,
EQH4128E026L199,HIGH FLUX 026 PERM 4128 EQ 19.9 MM LEG,4128,26,High Flux,57,EQ Core,11.52,115.2,0.783,19.9,1.634,41.5,1.102,28,1.997,199.7,23,23000,EACH,,160,,,,,
EQH4128E040L120,HIGH FLUX 040 PERM 4128 EQ 12.0 MM LEG,4128,40,High Flux,120,EQ Core,8.36,83.6,0.472,12,1.634,41.5,1.102,28,1.997,199.7,16.7,16700,EACH,,180,,,,,
EQH4128E040L199,HIGH FLUX 040 PERM 4128 EQ 19.9 MM LEG,4128,40,High Flux,87,EQ Core,11.52,115.2,0.783,19.9,1.634,41.5,1.102,28,1.997,199.7,23,23000,EACH,,160,,,,,
EQH4128E060L120,HIGH FLUX 060 PERM 4128 EQ 12.0 MM LEG,4128,60,High Flux,180,EQ Core,8.36,83.6,0.472,12,1.634,41.5,1.102,28,1.997,199.7,16.7,16700,EACH,,180,,,,,
EQH4128E060L199,HIGH FLUX 060 PERM 4128 EQ 19.9 MM LEG,4128,60,High Flux,131,EQ Core,11.52,115.2,0.783,19.9,1.634,41.5,1.102,28,1.997,199.7,23,23000,EACH,,160,,,,,
EQH5032E026L200,HIGH FLUX 026 PERM EQ 5032 SIZE,5032,26,High Flux,90,EQ Core,13.34,133.4,0.787,20,1.969,50,1.26,32,3.141,314.1,35.6,35600,EACH,,96,,,,,
EQH5032E026L250,HIGH FLUX 026 PERM EQ 5032 SIZE,5032,26,High Flux,77,EQ Core,13.34,133.4,0.984,25,1.969,50,1.26,32,4.68,468,41.9,41900,EACH,,96,,,,,
EQH5032E040L200,HIGH FLUX 040 PERM EQ 5032 SIZE,5032,40,High Flux,139,EQ Core,13.34,133.4,0.787,20,1.969,50,1.26,32,3.141,314.1,35.6,35600,EACH,,96,,,,,
EQH5032E040L250,HIGH FLUX 040 PERM EQ 5032 SIZE,5032,40,High Flux,118,EQ Core,13.34,133.4,0.984,25,1.969,50,1.26,32,4.68,468,41.9,41900,EACH,,96,,,,,
EQH5032E060L200,HIGH FLUX 060 PERM EQ 5032 SIZE,5032,60,High Flux,209,EQ Core,13.34,133.4,0.787,20,1.969,50,1.26,32,3.141,314.1,35.6,35600,EACH,,96,,,,,
EQH5032E060L250,HIGH FLUX 060 PERM EQ 5032 SIZE,5032,60,High Flux,178,EQ Core,13.34,133.4,0.984,25,1.969,50,1.26,32,4.68,468,41.9,41900,EACH,,96,,,,,
EQK2619E026L070,KOOL MU 026 PERM 2619 EQ 7.0 MM LEG,2619,26,Kool Mu,93,EQ Core,4.23,42.3,0.276,7,1.043,26.5,0.748,19,1.198,119.8,5.07,5070,EACH,0.0165,250,,,,,
EQK2619E026L088,KOOL MU 026 PERM 2619 EQ 8.8 MM LEG,2619,26,Kool Mu,79,EQ Core,4.95,49.5,0.346,8.79,1.043,26.5,0.748,19,1.198,119.8,5.83,5834,EACH,0.0192,588,,,,,
EQK2619E026L101,KOOL MU 026 PERM 2619 EQ 10.1 MM LEG,2619,26,Kool Mu,72,EQ Core,5.47,54.7,0.398,10.1,1.043,26.5,0.748,19,1.198,119.8,6.55,6550,EACH,0.0212,462,,,,,
EQK2619E026L124,KOOL MU 026 PERM 2619 EQ 12.4 MM LEG,2619,26,Kool Mu,61,EQ Core,6.39,63.9,0.488,12.4,1.043,26.5,0.748,19,1.198,119.8,7.65,7650,EACH,0.0246,420,,,,,
EQK2619E040L070,KOOL MU 040 PERM 2619 EQ 7.0 MM LEG,2619,40,Kool Mu,142,EQ Core,4.23,42.3,0.276,7,1.043,26.5,0.748,19,1.198,119.8,5.07,5070,EACH,0.0165,250,,,,,
EQK2619E040L088,KOOL MU 040 PERM 2619 EQ 8.8 MM LEG,2619,40,Kool Mu,122,EQ Core,4.95,49.5,0.346,8.79,1.043,26.5,0.748,19,1.198,119.8,5.83,5834,EACH,0.0192,588,,,,,
EQK2619E040L101,KOOL MU 040 PERM 2619 EQ 10.1 MM LEG,2619,40,Kool Mu,110,EQ Core,5.47,54.7,0.398,10.1,1.043,26.5,0.748,19,1.198,119.8,6.55,6550,EACH,0.0212,462,,,,,
EQK2619E040L124,KOOL MU 040 PERM 2619 EQ 12.4 MM LEG,2619,40,Kool Mu,94,EQ Core,6.39,63.9,0.488,12.4,1.043,26.5,0.748,19,1.198,119.8,7.65,7650,EACH,0.0246,420,,,,,
EQK2619E060L070,KOOL MU 060 PERM 2619 EQ 7.0 MM LEG,2619,60,Kool Mu,213,EQ Core,4.23,42.3,0.276,7,1.043,26.5,0.748,19,1.198,119.8,5.07,5070,EACH,0.0165,250,,,,,
EQK2619E060L088,KOOL MU 060 PERM 2619 EQ 8.8 MM LEG,2619,60,Kool Mu,183,EQ Core,4.95,49.5,0.346,8.79,1.043,26.5,0.748,19,1.198,119.8,5.83,5834,EACH,0.0192,588,,,,,
EQK2619E060L101,KOOL MU 060 PERM 2619 EQ 10.1 MM LEG,2619,60,Kool Mu,165,EQ Core,5.47,54.7,0.398,10.1,1.043,26.5,0.748,19,1.198,119.8,6.55,6550,EACH,0.0212,462,,,,,
EQK2619E060L124,KOOL MU 060 PERM 2619 EQ 12.4 MM LEG,2619,60,Kool Mu,141,EQ Core,6.39,63.9,0.488,12.4,1.043,26.5,0.748,19,1.198,119.8,7.65,7650,EACH,0.0246,420,,,,,
EQK3222E026L101,KOOL MU 026 PERM 3222 EQ 10.1 MM LEG,3222,26,Kool Mu,84,EQ Core,5.95,59.5,0.598,9.9,1.26,32,0.866,22,1.523,152.3,9.1,9100,EACH,0.0237,360,,,,,
EQK3222E026L152,KOOL MU 026 PERM 3222 EQ 15.2 MM LEG,3222,26,Kool Mu,62,EQ Core,7.99,79.9,0.598,15.2,1.26,32,0.866,22,1.523,152.3,12.2,12168,EACH,,300,,,,,
EQK3222E040L101,KOOL MU 040 PERM 3222 EQ 10.1 MM LEG,3222,40,Kool Mu,129,EQ Core,5.95,59.5,0.598,9.9,1.26,32,0.866,22,1.523,152.3,9.1,9100,EACH,0.0237,360,,,,,
EQK3222E040L152,KOOL MU 040 PERM 3222 EQ 15.2 MM LEG,3222,40,Kool Mu,96,EQ Core,7.99,79.9,0.598,15.2,1.26,32,0.866,22,1.523,152.3,12.2,12168,EACH,,300,,,,,
EQK3222E060L101,KOOL MU 060 PERM 3222 EQ 10.1 MM LEG,3222,60,Kool Mu,194,EQ Core,5.95,59.5,0.39,9.9,1.26,32,0.866,22,1.523,152.3,9.1,9100,EACH,0.0242,360,,,,,
EQK3222E060L152,KOOL MU 060 PERM 3222 EQ 15.2 MM LEG,3222,60,Kool Mu,144,EQ Core,7.99,79.9,0.598,15.2,1.26,32,0.866,22,1.523,152.3,12.2,12168,EACH,,300,,,,,
EQK3222E060L180,KOOL MU 060 PERM 3222 EQ 18.0 MM LEG,3222,60,Kool Mu,126,EQ Core,9.11,91.1,0.709,18,1.26,32,0.866,22,1.523,152.3,13.9,13900,EACH,,270,,,,,
EQK3626E026L110,KOOL MU 026 PERM 3626 EQ 11.0 MM LEG,3626,26,Kool Mu,85,EQ Core,6.91,69.1,0.433,11,1.417,36,1.024,26,1.808,180.8,12.5,12500,EACH,,240,,,,,
EQK3626E026L174,KOOL MU 026 PERM 3626 EQ 17.4 MM LEG,3626,26,Kool Mu,62,EQ Core,9.47,94.7,0.685,17.4,1.417,36,1.024,26,1.808,180.8,17.1,17122,EACH,,240,,,,,
EQK3626E040L110,KOOL MU 040 PERM 3626 EQ 11.0 MM LEG,3626,40,Kool Mu,132,EQ Core,6.91,69.1,0.433,11,1.417,36,1.024,26,1.808,180.8,12.5,12500,EACH,,240,,,,,
EQK3626E040L174,KOOL MU 040 PERM 3626 EQ 17.4 MM LEG,3626,40,Kool Mu,96,EQ Core,9.47,94.7,0.685,17.4,1.417,36,1.024,26,1.808,180.8,17.1,17122,EACH,,240,,,,,
EQK3626E060L110,KOOL MU 060 PERM 3626 EQ 11.0 MM LEG,3626,60,Kool Mu,197,EQ Core,6.91,69.1,0.433,11,1.417,36,1.024,26,1.808,180.8,12.5,12500,EACH,,240,,,,,
EQK3626E060L174,KOOL MU 060 PERM 3626 EQ 17.4 MM LEG,3626,60,Kool Mu,144,EQ Core,9.47,94.7,0.685,17.4,1.417,36,1.024,26,1.808,180.8,17.1,17122,EACH,,240,,,,,
EQK4128E026L120,KOOL MU 026 PERM 4128 EQ 12.0 MM LEG,4128,26,Kool Mu,78,EQ Core,8.36,83.6,0.472,12,1.634,41.5,1.102,28,1.997,199.7,16.7,16700,EACH,,180,,,,,
EQK4128E026L199,KOOL MU 026 PERM 4128 EQ 19.9 MM LEG,4128,26,Kool Mu,57,EQ Core,11.52,115.2,0.783,19.9,1.634,41.5,1.102,28,1.997,199.7,23,23000,EACH,,160,,,,,
EQK4128E040L120,KOOL MU 040 PERM 4128 EQ 12.0 MM LEG,4128,40,Kool Mu,120,EQ Core,8.36,83.6,0.472,12,1.634,41.5,1.102,28,1.997,199.7,16.7,16700,EACH,,180,,,,,
EQK4128E040L199,KOOL MU 040 PERM 4128 EQ 19.9 MM LEG,4128,40,Kool Mu,87,EQ Core,11.52,115.2,0.783,19.9,1.634,41.5,1.102,28,1.997,199.7,23,23000,EACH,,160,,,,,
EQK4128E060L120,KOOL MU 060 PERM 4128 EQ 12.0 MM LEG,4128,60,Kool Mu,180,EQ Core,8.36,83.6,0.472,12,1.634,41.5,1.102,28,1.997,199.7,16.7,16700,EACH,,180,,,,,
EQK4128E060L199,KOOL MU 060 PERM 4128 EQ 19.9 MM LEG,4128,60,Kool Mu,131,EQ Core,11.52,115.2,0.783,19.9,1.634,41.5,1.102,28,1.997,199.7,23,23000,EACH,,160,,,,,
EQK5032E040L200,KOOL MU 040 PERM EQ 5032 SIZE,5032,40,Kool Mu,139,EQ Core,13.34,133.4,0.787,20,1.969,50,1.26,32,3.141,314.1,35.6,35600,EACH,,96,,,,,
EQK5032E060L250,KOOL MU 060 PERM EQ 5032 SIZE,5032,60,Kool Mu,178,EQ Core,13.34,133.4,0.984,25,1.969,50,1.26,32,4.68,468,41.9,41900,EACH,,96,,,,,
EQX2619E026L070,X FLUX 026 PERM 2619 EQ 7.0 MM LEG,2619,26,XFlux,93,EQ Core,4.23,42.3,0.276,7,1.043,26.5,0.748,19,1.198,119.8,5.07,5070,EACH,0.0165,250,,,,,
EQX2619E026L088,X FLUX 026 PERM 2619 EQ 8.8 MM LEG,2619,26,XFlux,79,EQ Core,4.95,49.5,0.346,8.79,1.043,26.5,0.748,19,1.198,119.8,5.83,5834,EACH,0.0192,588,,,,,
EQX2619E026L101,X FLUX 026 PERM 2619 EQ 10.1 MM LEG,2619,26,XFlux,72,EQ Core,5.47,54.7,0.398,10.1,1.043,26.5,0.748,19,1.198,119.8,6.55,6550,EACH,0.0212,462,,,,,
EQX2619E026L124,X FLUX 060 PERM 2619 EQ 12.4 MM LEG,2619,26,XFlux,61,EQ Core,6.39,63.9,0.488,12.4,1.043,26.5,0.748,19,1.198,119.8,7.65,7650,EACH,0.0246,420,,,,,
EQX2619E040L070,X FLUX 040 PERM 2619 EQ 7.0 MM LEG,2619,40,XFlux,142,EQ Core,4.23,42.3,0.276,7,1.043,26.5,0.748,19,1.198,119.8,5.07,5070,EACH,0.0165,250,,,,,
EQX2619E040L088,X FLUX 040 PERM 2619 EQ 8.8 MM LEG,2619,40,XFlux,122,EQ Core,4.95,49.5,0.346,8.79,1.043,26.5,0.748,19,1.198,119.8,5.83,5834,EACH,0.0192,588,,,,,
EQX2619E040L101,X FLUX 040 PERM 2619 EQ 10.1 MM LEG,2619,40,XFlux,110,EQ Core,5.47,54.7,0.398,10.1,1.043,26.5,0.748,19,1.198,119.8,6.55,6550,EACH,0.0212,462,,,,,
EQX2619E040L124,X FLUX 060 PERM 2619 EQ 12.4 MM LEG,2619,40,XFlux,94,EQ Core,6.39,63.9,0.488,12.4,1.043,26.5,0.748,19,1.198,119.8,7.65,7650,EACH,0.0246,420,,,,,
EQX2619E060L070,X FLUX 060 PERM 2619 EQ 7.0 MM LEG,2619,60,XFlux,213,EQ Core,4.23,42.3,0.276,7,1.043,26.5,0.748,19,1.198,119.8,5.07,5070,EACH,0.0165,250,,,,,
EQX2619E060L088,X FLUX 060 PERM 2619 EQ 8.8 MM LEG,2619,60,XFlux,183,EQ Core,4.95,49.5,0.346,8.79,1.043,26.5,0.748,19,1.198,119.8,5.83,5834,EACH,0.0192,588,,,,,
EQX2619E060L101,X FLUX 060 PERM 2619 EQ 10.1 MM LEG,2619,60,XFlux,165,EQ Core,5.47,54.7,0.398,10.1,1.043,26.5,0.748,19,1.198,119.8,6.55,6550,EACH,0.0212,462,,,,,
EQX2619E060L124,X FLUX 060 PERM 2619 EQ 12.4 MM LEG,2619,60,XFlux,141,EQ Core,6.39,63.9,0.488,12.4,1.043,26.5,0.748,19,1.198,119.8,7.65,7650,EACH,0.0246,420,,,,,
EQX2619E075L070,X FLUX 075 PERM 2619 EQ 7.0 MM LEG,2619,75,XFlux,267,EQ Core,4.23,42.3,0.276,7,1.043,26.5,0.748,19,1.198,119.8,5.07,5070,EACH,0.0165,250,,,,,
EQX2619E075L088,X FLUX 075 PERM 2619 EQ 8.8 MM LEG,2619,75,XFlux,228,EQ Core,4.95,49.5,0.346,8.79,1.043,26.5,0.748,19,1.198,119.8,5.83,5834,EACH,0.0192,588,,,,,
EQX2619E075L101,X FLUX 075 PERM 2619 EQ 10.1 MM LEG,2619,75,XFlux,206,EQ Core,5.47,54.7,0.398,10.1,1.043,26.5,0.748,19,1.198,119.8,6.55,6550,EACH,0.0212,462,,,,,
EQX2619E075L124,X FLUX 075 PERM 2619 EQ 12.4 MM LEG,2619,75,XFlux,177,EQ Core,6.39,63.9,0.488,12.4,1.043,26.5,0.748,19,1.198,119.8,7.65,7650,EACH,0.0246,420,,,,,
